DATETIME: 12/18/2017 2:22:11 PM; ROUTE: api/MPFS/GlobalPaymentRate; METHOD: POST; IP_ADDRESS: ::1; EXCEPTION: Object reference not set to an instance of an object.; INNER EXCEPTION: 
DATETIME: 12/18/2017 2:22:11 PM; ROUTE: api/MPFS/ProfessionalPaymentRate; METHOD: POST; IP_ADDRESS: ::1; EXCEPTION: Object reference not set to an instance of an object.; INNER EXCEPTION: 
DATETIME: 12/18/2017 2:22:11 PM; ROUTE: api/MPFS/TechnicalPaymentRate; METHOD: POST; IP_ADDRESS: ::1; EXCEPTION: Object reference not set to an instance of an object.; INNER EXCEPTION: 
DATETIME: 12/18/2017 2:22:29 PM; ROUTE: api/MPFS/ProfessionalPaymentRate; METHOD: POST; IP_ADDRESS: ::1; EXCEPTION: Object reference not set to an instance of an object.; INNER EXCEPTION: 
DATETIME: 12/18/2017 2:22:29 PM; ROUTE: api/MPFS/TechnicalPaymentRate; METHOD: POST; IP_ADDRESS: ::1; EXCEPTION: Object reference not set to an instance of an object.; INNER EXCEPTION: 
DATETIME: 12/18/2017 2:23:26 PM; ROUTE: api/MPFS/GlobalPaymentRate; METHOD: POST; IP_ADDRESS: ::1; EXCEPTION: Object reference not set to an instance of an object.; INNER EXCEPTION: 
DATETIME: 12/18/2017 2:24:55 PM; ROUTE: api/Validator; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 1/15/2018 8:42:03 AM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 1/15/2018 8:42:03 AM; ROUTE: api/Payments/{UserId}/FreeTrialPeriod; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 1/15/2018 8:42:08 AM; ROUTE: api/Payments/{UserId}/FreeTrialPeriod; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 1/15/2018 8:42:08 AM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 1/15/2018 8:42:42 AM; ROUTE: api/Payments/{UserId}/FreeTrialTime; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 1/15/2018 8:42:47 AM; ROUTE: api/Payments/{UserId}/FreeTrialTime; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 1/15/2018 8:42:47 AM; ROUTE: api/Payments/{UserId}/FreeTrialTime; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 1/15/2018 8:42:55 AM; ROUTE: api/Payments/{UserId}/FreeTrialTime; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 1/15/2018 8:42:58 AM; ROUTE: api/Payments/{UserId}/FreeTrialTime; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 1/15/2018 8:42:59 AM; ROUTE: api/Payments/{UserId}/FreeTrialTime; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 1/15/2018 8:42:59 AM; ROUTE: api/Payments/{UserId}/FreeTrialTime; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 1/15/2018 8:42:59 AM; ROUTE: api/Payments/{UserId}/FreeTrialTime; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 1/15/2018 8:43:57 AM; ROUTE: api/Validator; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 1/15/2018 8:43:58 AM; ROUTE: api/Payments/{UserId}/FreeTrialPeriod; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 1/15/2018 8:44:08 AM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 1/15/2018 8:44:09 AM; ROUTE: api/Payments/{UserId}/FreeTrialPeriod; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 1/15/2018 8:44:09 AM; ROUTE: api/Payments/{UserId}/FreeTrialTime; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 1/15/2018 8:44:10 AM; ROUTE: api/Payments/{UserId}/FreeTrialPeriod; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 1/15/2018 8:44:12 AM; ROUTE: api/Payments/{UserId}/FreeTrialTime; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 1/15/2018 8:44:12 AM; ROUTE: api/Payments/{UserId}/FreeTrialPeriod; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 1/15/2018 8:44:14 AM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 1/15/2018 8:44:15 AM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 1/15/2018 8:44:15 AM; ROUTE: api/Payments/{UserId}/FreeTrialTime; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 1/15/2018 8:44:15 AM; ROUTE: api/Payments/{UserId}/FreeTrialPeriod; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 1/15/2018 8:44:15 AM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 1/15/2018 8:44:15 AM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 1/15/2018 8:44:15 AM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 1/15/2018 8:44:16 AM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 1/15/2018 8:44:17 AM; ROUTE: api/Payments/{UserId}/FreeTrialTime; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 1/15/2018 8:44:18 AM; ROUTE: api/Payments/{UserId}/FreeTrialPeriod; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 1/15/2018 8:44:18 AM; ROUTE: api/Payments/{UserId}/FreeTrialTime; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 1/15/2018 8:44:19 AM; ROUTE: api/Payments/{UserId}/FreeTrialPeriod; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 1/15/2018 8:44:19 AM; ROUTE: api/Payments/{UserId}/FreeTrialTime; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 1/15/2018 8:44:21 AM; ROUTE: api/Payments/{UserId}/FreeTrialPeriod; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 1/15/2018 8:44:21 AM; ROUTE: api/Payments/{UserId}/FreeTrialTime; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 1/15/2018 8:44:21 AM; ROUTE: api/Payments/{UserId}/FreeTrialPeriod; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 1/15/2018 8:44:21 AM; ROUTE: api/Payments/{UserId}/FreeTrialTime; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 1/15/2018 8:44:21 AM; ROUTE: api/Payments/{UserId}/FreeTrialTime; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 1/15/2018 8:45:54 AM; ROUTE: api/Validator; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 1/15/2018 8:46:02 AM; ROUTE: api/Payments/{UserId}/FreeTrialPeriod; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 1/15/2018 8:46:49 AM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 1/15/2018 8:46:49 AM; ROUTE: api/Payments/{UserId}/FreeTrialPeriod; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 1/15/2018 8:46:49 AM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 1/15/2018 8:46:49 AM; ROUTE: api/Payments/{UserId}/FreeTrialPeriod; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 1/15/2018 8:46:50 AM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 1/15/2018 8:46:50 AM; ROUTE: api/Payments/{UserId}/FreeTrialPeriod; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 1/15/2018 8:46:50 AM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 1/15/2018 8:46:50 AM; ROUTE: api/Payments/{UserId}/FreeTrialPeriod; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 1/15/2018 8:46:50 AM; ROUTE: api/Payments/{UserId}/FreeTrialPeriod; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 1/15/2018 8:46:50 AM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 1/15/2018 8:46:50 AM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 1/15/2018 8:46:50 AM; ROUTE: api/Payments/{UserId}/FreeTrialPeriod; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 1/15/2018 8:46:51 AM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 1/15/2018 8:46:51 AM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 1/15/2018 8:46:53 AM; ROUTE: api/Payments/{UserId}/FreeTrialPeriod; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 1/15/2018 8:46:53 AM; ROUTE: api/Payments/{UserId}/FreeTrialPeriod; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 1/15/2018 8:46:54 AM; ROUTE: api/Payments/{UserId}/FreeTrialTime; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 1/15/2018 8:46:54 AM; ROUTE: api/Payments/{UserId}/FreeTrialTime; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 1/15/2018 8:46:55 AM; ROUTE: api/Payments/{UserId}/FreeTrialTime; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 1/15/2018 8:46:55 AM; ROUTE: api/Payments/{UserId}/FreeTrialTime; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 1/15/2018 8:46:55 AM; ROUTE: api/Payments/{UserId}/FreeTrialTime; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 1/15/2018 8:46:56 AM; ROUTE: api/Payments/{UserId}/FreeTrialTime; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 1/15/2018 8:46:56 AM; ROUTE: api/Payments/{UserId}/FreeTrialTime; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 1/15/2018 8:46:57 AM; ROUTE: api/Payments/{UserId}/FreeTrialTime; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 1/15/2018 8:46:57 AM; ROUTE: api/Payments/{UserId}/FreeTrialTime; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 1/15/2018 10:31:05 AM; ROUTE: api/Validator; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 1/15/2018 10:31:06 AM; ROUTE: api/MPFS/Count; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 1/15/2018 10:31:17 AM; ROUTE: api/MPFS/PageRecords; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 1/15/2018 10:31:18 AM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 1/15/2018 10:31:42 AM; ROUTE: api/Validator; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 1/15/2018 11:18:03 AM; ROUTE: api/Validator; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 1/15/2018 11:18:05 AM; ROUTE: api/Diseases/Count; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 1/15/2018 11:18:18 AM; ROUTE: api/Diseases/PageRecords; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 1/15/2018 11:18:18 AM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 1/16/2018 6:38:37 PM; ROUTE: api/Validator; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 1/16/2018 6:38:52 PM; METHOD: CheckCustomerSubscription; ERROR: TRUE; EXCEPTION: No such customer: cus_By47VNLjHM6g48; a similar object exists in test mode, but a live mode key was used to make this request.; INNER EXCEPTION: ; STACKTRACE:    at Stripe.Infrastructure.Requestor.ExecuteRequest(HttpRequestMessage requestMessage)
   at Stripe.StripeCustomerService.Get(String customerId, StripeRequestOptions requestOptions)
   at EmediCodesWebApplication.StripeConnector.StripeCustomersHandler.CheckCustomerSubscription(String stripeCustomerId) in C:\VSCode\EmediCodesWebApplication\EmediCodesWebApplication\StripeConnector\StripeCustomersHandler.cs:line 156
DATETIME: 1/16/2018 6:38:52 PM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1; EXCEPTION: No such customer: cus_By47VNLjHM6g48; a similar object exists in test mode, but a live mode key was used to make this request.; INNER EXCEPTION: 
DATETIME: 1/16/2018 6:38:52 PM; ROUTE: api/Payments/{UserId}/FreeTrialPeriod; METHOD: POST; IP_ADDRESS: ::1; EXCEPTION: No such customer: cus_By47VNLjHM6g48; a similar object exists in test mode, but a live mode key was used to make this request.; INNER EXCEPTION: 
DATETIME: 1/16/2018 6:38:52 PM; METHOD: CheckCustomerSubscription; ERROR: TRUE; EXCEPTION: No such customer: cus_By47VNLjHM6g48; a similar object exists in test mode, but a live mode key was used to make this request.; INNER EXCEPTION: ; STACKTRACE:    at Stripe.Infrastructure.Requestor.ExecuteRequest(HttpRequestMessage requestMessage)
   at Stripe.StripeCustomerService.Get(String customerId, StripeRequestOptions requestOptions)
   at EmediCodesWebApplication.StripeConnector.StripeCustomersHandler.CheckCustomerSubscription(String stripeCustomerId) in C:\VSCode\EmediCodesWebApplication\EmediCodesWebApplication\StripeConnector\StripeCustomersHandler.cs:line 156
DATETIME: 1/16/2018 6:38:52 PM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1; EXCEPTION: No such customer: cus_By47VNLjHM6g48; a similar object exists in test mode, but a live mode key was used to make this request.; INNER EXCEPTION: 
DATETIME: 1/16/2018 6:38:53 PM; METHOD: CheckCustomerSubscription; ERROR: TRUE; EXCEPTION: No such customer: cus_By47VNLjHM6g48; a similar object exists in test mode, but a live mode key was used to make this request.; INNER EXCEPTION: ; STACKTRACE:    at Stripe.Infrastructure.Requestor.ExecuteRequest(HttpRequestMessage requestMessage)
   at Stripe.StripeCustomerService.Get(String customerId, StripeRequestOptions requestOptions)
   at EmediCodesWebApplication.StripeConnector.StripeCustomersHandler.CheckCustomerSubscription(String stripeCustomerId) in C:\VSCode\EmediCodesWebApplication\EmediCodesWebApplication\StripeConnector\StripeCustomersHandler.cs:line 156
DATETIME: 1/16/2018 6:38:53 PM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1; EXCEPTION: No such customer: cus_By47VNLjHM6g48; a similar object exists in test mode, but a live mode key was used to make this request.; INNER EXCEPTION: 
DATETIME: 1/16/2018 6:38:53 PM; METHOD: CheckCustomerSubscription; ERROR: TRUE; EXCEPTION: No such customer: cus_By47VNLjHM6g48; a similar object exists in test mode, but a live mode key was used to make this request.; INNER EXCEPTION: ; STACKTRACE:    at Stripe.Infrastructure.Requestor.ExecuteRequest(HttpRequestMessage requestMessage)
   at Stripe.StripeCustomerService.Get(String customerId, StripeRequestOptions requestOptions)
   at EmediCodesWebApplication.StripeConnector.StripeCustomersHandler.CheckCustomerSubscription(String stripeCustomerId) in C:\VSCode\EmediCodesWebApplication\EmediCodesWebApplication\StripeConnector\StripeCustomersHandler.cs:line 156
DATETIME: 1/16/2018 6:38:53 PM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1; EXCEPTION: No such customer: cus_By47VNLjHM6g48; a similar object exists in test mode, but a live mode key was used to make this request.; INNER EXCEPTION: 
DATETIME: 1/16/2018 6:38:53 PM; METHOD: CheckCustomerSubscription; ERROR: TRUE; EXCEPTION: No such customer: cus_By47VNLjHM6g48; a similar object exists in test mode, but a live mode key was used to make this request.; INNER EXCEPTION: ; STACKTRACE:    at Stripe.Infrastructure.Requestor.ExecuteRequest(HttpRequestMessage requestMessage)
   at Stripe.StripeCustomerService.Get(String customerId, StripeRequestOptions requestOptions)
   at EmediCodesWebApplication.StripeConnector.StripeCustomersHandler.CheckCustomerSubscription(String stripeCustomerId) in C:\VSCode\EmediCodesWebApplication\EmediCodesWebApplication\StripeConnector\StripeCustomersHandler.cs:line 156
DATETIME: 1/16/2018 6:38:53 PM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1; EXCEPTION: No such customer: cus_By47VNLjHM6g48; a similar object exists in test mode, but a live mode key was used to make this request.; INNER EXCEPTION: 
DATETIME: 1/16/2018 6:38:53 PM; METHOD: CheckCustomerSubscription; ERROR: TRUE; EXCEPTION: No such customer: cus_By47VNLjHM6g48; a similar object exists in test mode, but a live mode key was used to make this request.; INNER EXCEPTION: ; STACKTRACE:    at Stripe.Infrastructure.Requestor.ExecuteRequest(HttpRequestMessage requestMessage)
   at Stripe.StripeCustomerService.Get(String customerId, StripeRequestOptions requestOptions)
   at EmediCodesWebApplication.StripeConnector.StripeCustomersHandler.CheckCustomerSubscription(String stripeCustomerId) in C:\VSCode\EmediCodesWebApplication\EmediCodesWebApplication\StripeConnector\StripeCustomersHandler.cs:line 156
DATETIME: 1/16/2018 6:38:53 PM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1; EXCEPTION: No such customer: cus_By47VNLjHM6g48; a similar object exists in test mode, but a live mode key was used to make this request.; INNER EXCEPTION: 
DATETIME: 1/16/2018 6:38:53 PM; METHOD: CheckFreeTrialPeriod; ERROR: TRUE; EXCEPTION: No such customer: cus_By47VNLjHM6g48; a similar object exists in test mode, but a live mode key was used to make this request.; INNER EXCEPTION: ; STACKTRACE:    at Stripe.Infrastructure.Requestor.ExecuteRequest(HttpRequestMessage requestMessage)
   at Stripe.StripeCustomerService.Get(String customerId, StripeRequestOptions requestOptions)
   at EmediCodesWebApplication.StripeConnector.StripeCustomersHandler.CheckFreeTrialPeriod(String sStripeCustomerId) in C:\VSCode\EmediCodesWebApplication\EmediCodesWebApplication\StripeConnector\StripeCustomersHandler.cs:line 189
DATETIME: 1/16/2018 6:38:53 PM; ROUTE: api/Payments/{UserId}/FreeTrialPeriod; METHOD: POST; IP_ADDRESS: ::1; EXCEPTION: No such customer: cus_By47VNLjHM6g48; a similar object exists in test mode, but a live mode key was used to make this request.; INNER EXCEPTION: 
DATETIME: 1/16/2018 6:38:53 PM; METHOD: CheckCustomerSubscription; ERROR: TRUE; EXCEPTION: No such customer: cus_By47VNLjHM6g48; a similar object exists in test mode, but a live mode key was used to make this request.; INNER EXCEPTION: ; STACKTRACE:    at Stripe.Infrastructure.Requestor.ExecuteRequest(HttpRequestMessage requestMessage)
   at Stripe.StripeCustomerService.Get(String customerId, StripeRequestOptions requestOptions)
   at EmediCodesWebApplication.StripeConnector.StripeCustomersHandler.CheckCustomerSubscription(String stripeCustomerId) in C:\VSCode\EmediCodesWebApplication\EmediCodesWebApplication\StripeConnector\StripeCustomersHandler.cs:line 156
DATETIME: 1/16/2018 6:38:53 PM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1; EXCEPTION: No such customer: cus_By47VNLjHM6g48; a similar object exists in test mode, but a live mode key was used to make this request.; INNER EXCEPTION: 
DATETIME: 1/16/2018 6:38:54 PM; METHOD: CheckFreeTrialPeriod; ERROR: TRUE; EXCEPTION: No such customer: cus_By47VNLjHM6g48; a similar object exists in test mode, but a live mode key was used to make this request.; INNER EXCEPTION: ; STACKTRACE:    at Stripe.Infrastructure.Requestor.ExecuteRequest(HttpRequestMessage requestMessage)
   at Stripe.StripeCustomerService.Get(String customerId, StripeRequestOptions requestOptions)
   at EmediCodesWebApplication.StripeConnector.StripeCustomersHandler.CheckFreeTrialPeriod(String sStripeCustomerId) in C:\VSCode\EmediCodesWebApplication\EmediCodesWebApplication\StripeConnector\StripeCustomersHandler.cs:line 189
DATETIME: 1/16/2018 6:38:54 PM; ROUTE: api/Payments/{UserId}/FreeTrialPeriod; METHOD: POST; IP_ADDRESS: ::1; EXCEPTION: No such customer: cus_By47VNLjHM6g48; a similar object exists in test mode, but a live mode key was used to make this request.; INNER EXCEPTION: 
DATETIME: 1/16/2018 6:38:54 PM; METHOD: CheckCustomerSubscription; ERROR: TRUE; EXCEPTION: No such customer: cus_By47VNLjHM6g48; a similar object exists in test mode, but a live mode key was used to make this request.; INNER EXCEPTION: ; STACKTRACE:    at Stripe.Infrastructure.Requestor.ExecuteRequest(HttpRequestMessage requestMessage)
   at Stripe.StripeCustomerService.Get(String customerId, StripeRequestOptions requestOptions)
   at EmediCodesWebApplication.StripeConnector.StripeCustomersHandler.CheckCustomerSubscription(String stripeCustomerId) in C:\VSCode\EmediCodesWebApplication\EmediCodesWebApplication\StripeConnector\StripeCustomersHandler.cs:line 156
DATETIME: 1/16/2018 6:38:54 PM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1; EXCEPTION: No such customer: cus_By47VNLjHM6g48; a similar object exists in test mode, but a live mode key was used to make this request.; INNER EXCEPTION: 
DATETIME: 1/16/2018 6:38:54 PM; METHOD: CheckFreeTrialPeriod; ERROR: TRUE; EXCEPTION: No such customer: cus_By47VNLjHM6g48; a similar object exists in test mode, but a live mode key was used to make this request.; INNER EXCEPTION: ; STACKTRACE:    at Stripe.Infrastructure.Requestor.ExecuteRequest(HttpRequestMessage requestMessage)
   at Stripe.StripeCustomerService.Get(String customerId, StripeRequestOptions requestOptions)
   at EmediCodesWebApplication.StripeConnector.StripeCustomersHandler.CheckFreeTrialPeriod(String sStripeCustomerId) in C:\VSCode\EmediCodesWebApplication\EmediCodesWebApplication\StripeConnector\StripeCustomersHandler.cs:line 189
DATETIME: 1/16/2018 6:38:54 PM; ROUTE: api/Payments/{UserId}/FreeTrialPeriod; METHOD: POST; IP_ADDRESS: ::1; EXCEPTION: No such customer: cus_By47VNLjHM6g48; a similar object exists in test mode, but a live mode key was used to make this request.; INNER EXCEPTION: 
DATETIME: 1/16/2018 6:38:54 PM; METHOD: CheckCustomerSubscription; ERROR: TRUE; EXCEPTION: No such customer: cus_By47VNLjHM6g48; a similar object exists in test mode, but a live mode key was used to make this request.; INNER EXCEPTION: ; STACKTRACE:    at Stripe.Infrastructure.Requestor.ExecuteRequest(HttpRequestMessage requestMessage)
   at Stripe.StripeCustomerService.Get(String customerId, StripeRequestOptions requestOptions)
   at EmediCodesWebApplication.StripeConnector.StripeCustomersHandler.CheckCustomerSubscription(String stripeCustomerId) in C:\VSCode\EmediCodesWebApplication\EmediCodesWebApplication\StripeConnector\StripeCustomersHandler.cs:line 156
DATETIME: 1/16/2018 6:38:54 PM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1; EXCEPTION: No such customer: cus_By47VNLjHM6g48; a similar object exists in test mode, but a live mode key was used to make this request.; INNER EXCEPTION: 
DATETIME: 1/16/2018 6:38:54 PM; METHOD: CheckFreeTrialPeriod; ERROR: TRUE; EXCEPTION: No such customer: cus_By47VNLjHM6g48; a similar object exists in test mode, but a live mode key was used to make this request.; INNER EXCEPTION: ; STACKTRACE:    at Stripe.Infrastructure.Requestor.ExecuteRequest(HttpRequestMessage requestMessage)
   at Stripe.StripeCustomerService.Get(String customerId, StripeRequestOptions requestOptions)
   at EmediCodesWebApplication.StripeConnector.StripeCustomersHandler.CheckFreeTrialPeriod(String sStripeCustomerId) in C:\VSCode\EmediCodesWebApplication\EmediCodesWebApplication\StripeConnector\StripeCustomersHandler.cs:line 189
DATETIME: 1/16/2018 6:38:54 PM; ROUTE: api/Payments/{UserId}/FreeTrialPeriod; METHOD: POST; IP_ADDRESS: ::1; EXCEPTION: No such customer: cus_By47VNLjHM6g48; a similar object exists in test mode, but a live mode key was used to make this request.; INNER EXCEPTION: 
DATETIME: 1/16/2018 6:38:54 PM; METHOD: CheckFreeTrialPeriod; ERROR: TRUE; EXCEPTION: No such customer: cus_By47VNLjHM6g48; a similar object exists in test mode, but a live mode key was used to make this request.; INNER EXCEPTION: ; STACKTRACE:    at Stripe.Infrastructure.Requestor.ExecuteRequest(HttpRequestMessage requestMessage)
   at Stripe.StripeCustomerService.Get(String customerId, StripeRequestOptions requestOptions)
   at EmediCodesWebApplication.StripeConnector.StripeCustomersHandler.CheckFreeTrialPeriod(String sStripeCustomerId) in C:\VSCode\EmediCodesWebApplication\EmediCodesWebApplication\StripeConnector\StripeCustomersHandler.cs:line 189
DATETIME: 1/16/2018 6:38:54 PM; ROUTE: api/Payments/{UserId}/FreeTrialPeriod; METHOD: POST; IP_ADDRESS: ::1; EXCEPTION: No such customer: cus_By47VNLjHM6g48; a similar object exists in test mode, but a live mode key was used to make this request.; INNER EXCEPTION: 
DATETIME: 1/16/2018 6:38:54 PM; METHOD: CheckFreeTrialPeriod; ERROR: TRUE; EXCEPTION: No such customer: cus_By47VNLjHM6g48; a similar object exists in test mode, but a live mode key was used to make this request.; INNER EXCEPTION: ; STACKTRACE:    at Stripe.Infrastructure.Requestor.ExecuteRequest(HttpRequestMessage requestMessage)
   at Stripe.StripeCustomerService.Get(String customerId, StripeRequestOptions requestOptions)
   at EmediCodesWebApplication.StripeConnector.StripeCustomersHandler.CheckFreeTrialPeriod(String sStripeCustomerId) in C:\VSCode\EmediCodesWebApplication\EmediCodesWebApplication\StripeConnector\StripeCustomersHandler.cs:line 189
DATETIME: 1/16/2018 6:38:54 PM; ROUTE: api/Payments/{UserId}/FreeTrialPeriod; METHOD: POST; IP_ADDRESS: ::1; EXCEPTION: No such customer: cus_By47VNLjHM6g48; a similar object exists in test mode, but a live mode key was used to make this request.; INNER EXCEPTION: 
DATETIME: 1/16/2018 6:38:55 PM; METHOD: CheckFreeTrialPeriod; ERROR: TRUE; EXCEPTION: No such customer: cus_By47VNLjHM6g48; a similar object exists in test mode, but a live mode key was used to make this request.; INNER EXCEPTION: ; STACKTRACE:    at Stripe.Infrastructure.Requestor.ExecuteRequest(HttpRequestMessage requestMessage)
   at Stripe.StripeCustomerService.Get(String customerId, StripeRequestOptions requestOptions)
   at EmediCodesWebApplication.StripeConnector.StripeCustomersHandler.CheckFreeTrialPeriod(String sStripeCustomerId) in C:\VSCode\EmediCodesWebApplication\EmediCodesWebApplication\StripeConnector\StripeCustomersHandler.cs:line 189
DATETIME: 1/16/2018 6:38:55 PM; ROUTE: api/Payments/{UserId}/FreeTrialPeriod; METHOD: POST; IP_ADDRESS: ::1; EXCEPTION: No such customer: cus_By47VNLjHM6g48; a similar object exists in test mode, but a live mode key was used to make this request.; INNER EXCEPTION: 
DATETIME: 1/16/2018 6:38:55 PM; METHOD: CheckFreeTrialPeriod; ERROR: TRUE; EXCEPTION: No such customer: cus_By47VNLjHM6g48; a similar object exists in test mode, but a live mode key was used to make this request.; INNER EXCEPTION: ; STACKTRACE:    at Stripe.Infrastructure.Requestor.ExecuteRequest(HttpRequestMessage requestMessage)
   at Stripe.StripeCustomerService.Get(String customerId, StripeRequestOptions requestOptions)
   at EmediCodesWebApplication.StripeConnector.StripeCustomersHandler.CheckFreeTrialPeriod(String sStripeCustomerId) in C:\VSCode\EmediCodesWebApplication\EmediCodesWebApplication\StripeConnector\StripeCustomersHandler.cs:line 189
DATETIME: 1/16/2018 6:38:55 PM; ROUTE: api/Payments/{UserId}/FreeTrialPeriod; METHOD: POST; IP_ADDRESS: ::1; EXCEPTION: No such customer: cus_By47VNLjHM6g48; a similar object exists in test mode, but a live mode key was used to make this request.; INNER EXCEPTION: 
